0
100,200,300,400,500,600,700,800,900,1000,1100,1200,1300,1400,1500,1600,1700,1800,1900,2000,2100,2200,2300,2400,2500,2600,2700,2800,2900,3000,3100,3200,3300,3400,3500,3600,3700,3800,3900,4000,4100,4200,4300,4400,4500,4600,4700,4800,4900,5000,5100,5200,5300,5400,5500,5600,5700,5800,5900,6000,6100,6200,6300,6400,6500,6600,6700,6800,6900,7000,7100,7200,7300,7400,7500,7600,7700,7800,7900,8000,8100,8200,8300,8400,8500,8600,8700,8800,8900,9000,9100,9200,9300,9400,9500,9600,9700,9800,9900,10000
-391116.949372,-371063.931262,-280413.430322,-215789.35395,-160727.783599,-118761.043512,-88643.7018873,-68253.2854162,-51894.741824,-39632.3377314,-29246.1514283,-22053.2260882,-16536.7832992,-13014.4092254,-10653.9525608,-9143.01818021,-7772.72364835,-6499.58312287,-5411.31156144,-4658.21834066,-4085.35335004,-3560.25807057,-3175.29351922,-2968.8561028,-2585.09281495,-2356.43036693,-2158.72726243,-2045.74119571,-1842.23726769,-1673.49165879,-1601.27289003,-1541.7827993,-1458.35764442,-1401.81485905,-1367.81755832,-1383.59673441,-1237.74872002,-1083.46573804,-1003.41068589,-955.93815271,-874.481771598,-870.06907987,-838.534151488,-790.257609902,-828.623727704,-760.205357228,-741.945385845,-732.385469154,-789.535390292,-737.414137077,-730.772220979,-733.738279389,-735.221784679,-723.553643507,-783.712171328,-719.20701386,-735.974215874,-736.981332763,-761.155486764,-725.329690435,-759.977843096,-726.742555412,-715.462383722,-736.54034714,-735.115554484,-739.376794967,-773.271411678,-739.559442461,-750.581090879,-725.902845174,-704.496473497,-697.122299452,-744.150879462,-731.131492839,-699.840606371,-708.131029553,-703.800709268,-712.210547135,-694.772853588,-778.705485281,-748.696461543,-740.132998279,-732.856322082,-801.127502237,-732.470987156,-777.863650906,-736.180444918,-703.545697354,-739.881599972,-716.018441575,-733.064710959,-705.347226897,-731.851190178,-735.992919953,-732.403721936,-711.912551682,-741.671354005,-720.692347032,-744.982415349,-707.81384867
-182283.631598,-182283.631598,-150146.237541,-64963.8015497,-64963.8015497,-43012.6521473,-43012.6521473,-28411.3043003,-14214.5198151,-13957.3712124,-10268.3355384,-8252.58978199,-8252.58978199,-7393.09641444,-4781.61782706,-4635.50696659,-4469.82418234,-3961.78946455,-2870.23045223,-2515.75335415,-2295.33788387,-2295.33788387,-1962.60164947,-1962.60164947,-1670.20366304,-1670.20366304,-1604.94368859,-1372.1406646,-1372.1406646,-1372.1406646,-1323.09707825,-1219.44862171,-1219.44862171,-1040.21536271,-940.067755934,-870.295031467,-781.766840014,-781.766840014,-773.248161586,-703.055584879,-703.055584879,-703.055584879,-703.055584879,-647.470995353,-647.470995353,-647.470995353,-647.470995353,-647.470995353,-647.470995353,-647.470995353,-647.470995353,-647.470995353,-647.470995353,-647.470995353,-647.470995353,-647.470995353,-647.470995353,-634.382346788,-634.382346788,-634.382346788,-634.382346788,-634.382346788,-634.382346788,-634.382346788,-634.382346788,-634.382346788,-634.382346788,-634.382346788,-634.382346788,-634.382346788,-634.382346788,-634.382346788,-634.382346788,-634.382346788,-634.382346788,-634.382346788,-634.382346788,-634.382346788,-634.382346788,-634.382346788,-634.382346788,-634.382346788,-634.382346788,-634.382346788,-634.382346788,-634.382346788,-634.382346788,-634.382346788,-634.382346788,-634.382346788,-634.382346788,-634.382346788,-634.382346788,-634.382346788,-634.382346788,-634.382346788,-634.382346788,-634.382346788,-634.382346788,-634.382346788
"
"
1
100,200,300,400,500,600,700,800,900,1000,1100,1200,1300,1400,1500,1600,1700,1800,1900,2000,2100,2200,2300,2400,2500,2600,2700,2800,2900,3000,3100,3200,3300,3400,3500,3600,3700,3800,3900,4000,4100,4200,4300,4400,4500,4600,4700,4800,4900,5000,5100,5200,5300,5400,5500,5600,5700,5800,5900,6000,6100,6200,6300,6400,6500,6600,6700,6800,6900,7000,7100,7200,7300,7400,7500,7600,7700,7800,7900,8000,8100,8200,8300,8400,8500,8600,8700,8800,8900,9000,9100,9200,9300,9400,9500,9600,9700,9800,9900,10000
-396546.643803,-378031.438666,-271351.609867,-202360.277937,-158018.212348,-119694.624839,-91192.118268,-72846.9877318,-59201.7529245,-47129.4191678,-37422.4514117,-29416.483185,-23355.650419,-18098.2121736,-14400.2099089,-11720.2383805,-9821.07857368,-8085.09610643,-6872.91194752,-5929.89513828,-5177.98362247,-4393.69103886,-3883.60380423,-3495.15778893,-3142.7944827,-2832.33416403,-2563.82880837,-2309.10085712,-2123.59935975,-2063.00550779,-2093.8670833,-2044.39840487,-2033.78082797,-1971.61111523,-2046.60398915,-1999.63006524,-1987.25342418,-1943.59179607,-2029.12657878,-2132.51916208,-1985.2836164,-1973.13380859,-1987.81333087,-1962.50047202,-1962.48199517,-2008.10927123,-1986.34723171,-2020.33685125,-1999.54871222,-1967.359589,-2044.1703735,-1998.32086936,-2037.73735269,-1979.94392374,-1970.97737102,-1933.06614523,-1976.99411334,-1994.30264165,-2051.60681609,-2024.16991265,-1948.54585327,-1979.03273759,-1981.33577637,-1994.41114637,-1942.25411979,-2005.74023043,-1940.52349545,-1911.33026761,-1923.73093253,-1972.87531043,-1981.42942608,-1955.1828123,-1989.82864319,-2031.7912309,-1980.80702476,-1985.71734946,-2121.93191926,-1949.35237054,-2046.41917314,-1987.38812724,-1972.74331473,-1938.42780232,-1975.69605416,-1920.77369688,-1996.4079116,-1968.94578592,-1955.07038747,-1888.24615354,-1792.729496,-1652.02762459,-1564.47523819,-1611.29902167,-1485.70144259,-1505.199428,-1475.30266578,-1423.97242953,-1445.87408245,-1480.45113341,-1467.36385913,-1328.50325857
-170013.361152,-165896.360775,-87653.2844245,-82188.4828006,-52857.2556987,-51557.4751893,-46824.3583612,-34159.2923853,-29396.5530815,-18572.6076074,-13678.5485195,-12527.2223255,-10553.3437109,-8480.01254131,-7514.16905344,-6333.68007446,-4305.08473259,-4305.08473259,-3664.26891819,-3481.06656556,-3438.14627591,-2959.87802714,-2589.47177507,-2310.68169123,-2122.34135944,-1961.72950461,-1918.49051559,-1888.79649534,-1854.18081623,-1854.18081623,-1854.18081623,-1850.33885433,-1850.33885433,-1850.33885433,-1850.33885433,-1850.33885433,-1850.33885433,-1850.33885433,-1850.33885433,-1849.5827652,-1849.5827652,-1849.5827652,-1849.5827652,-1849.5827652,-1849.5827652,-1849.5827652,-1849.5827652,-1823.4545943,-1823.4545943,-1823.4545943,-1823.4545943,-1823.4545943,-1823.4545943,-1823.4545943,-1813.97232002,-1813.97232002,-1813.97232002,-1813.97232002,-1813.97232002,-1813.97232002,-1813.97232002,-1813.97232002,-1813.97232002,-1813.97232002,-1813.97232002,-1813.97232002,-1813.97232002,-1813.97232002,-1813.97232002,-1813.97232002,-1813.97232002,-1813.97232002,-1813.97232002,-1813.97232002,-1803.49019839,-1803.49019839,-1803.49019839,-1803.49019839,-1803.49019839,-1803.49019839,-1803.49019839,-1803.49019839,-1803.49019839,-1803.49019839,-1803.49019839,-1803.49019839,-1574.41067781,-1516.13382027,-1398.9355092,-1369.44317916,-1369.44317916,-1369.44317916,-1325.40813217,-1325.40813217,-1270.24343443,-1270.24343443,-1165.79967662,-1131.81375033,-960.144856902,-887.032778128
"
"
2
100,200,300,400,500,600,700,800,900,1000,1100,1200,1300,1400,1500,1600,1700,1800,1900,2000,2100,2200,2300,2400,2500,2600,2700,2800,2900,3000,3100,3200,3300,3400,3500,3600,3700,3800,3900,4000,4100,4200,4300,4400,4500,4600,4700,4800,4900,5000,5100,5200,5300,5400,5500,5600,5700,5800,5900,6000,6100,6200,6300,6400,6500,6600,6700,6800,6900,7000,7100,7200,7300,7400,7500,7600,7700,7800,7900,8000,8100,8200,8300,8400,8500,8600,8700,8800,8900,9000,9100,9200,9300,9400,9500,9600,9700,9800,9900,10000
-385436.790467,-366759.398007,-271838.139492,-212563.255854,-163189.559033,-125342.141951,-95712.3073854,-74910.4745468,-56399.0872898,-41739.6233434,-32064.7125935,-24446.4900676,-18844.8366175,-14625.7968658,-10945.7781113,-8403.60128748,-6428.81233547,-5077.70227555,-3971.37518871,-3244.71102674,-2781.14891358,-2324.73716314,-2001.03099955,-1690.88289653,-1538.82343571,-1324.34435795,-1194.55091706,-1075.11900502,-949.158492633,-889.749337724,-829.817955928,-767.8217916,-720.73041662,-720.866590252,-696.626804022,-639.401145453,-635.530293369,-645.591311788,-618.04626144,-615.094141369,-603.404497675,-643.421706514,-598.440837748,-610.983828607,-591.243465189,-628.257961678,-622.052453065,-605.712859141,-633.498711875,-591.002899484,-583.617555677,-592.44904629,-598.709524394,-619.071094838,-570.977330402,-612.757387035,-620.43075645,-605.36643323,-594.165146671,-595.548141407,-591.796459462,-606.73958962,-599.818404748,-623.464566304,-564.466600622,-619.00555695,-598.280012651,-583.827032486,-612.229663418,-590.837826319,-573.094595163,-586.173945152,-604.986085877,-563.543336176,-593.533602022,-612.515321966,-582.892538213,-608.175732865,-584.511133892,-594.463059396,-604.235292844,-611.732133765,-590.070596292,-570.566122458,-569.43976636,-590.174704414,-579.283005628,-605.842421064,-567.264310174,-577.654707973,-575.816461256,-582.632711762,-590.277560626,-567.90263241,-580.441243458,-572.562819827,-585.537074336,-602.966742722,-565.75714305,-598.719602865
