0
100,200,300,400,500,600,700,800,900,1000,1100,1200,1300,1400,1500,1600,1700,1800,1900,2000,2100,2200,2300,2400,2500,2600,2700,2800,2900,3000,3100,3200,3300,3400,3500,3600,3700,3800,3900,4000,4100,4200,4300,4400,4500,4600,4700,4800,4900,5000,5100,5200,5300,5400,5500,5600,5700,5800,5900,6000,6100,6200,6300,6400,6500,6600,6700,6800,6900,7000,7100,7200,7300,7400,7500,7600,7700,7800,7900,8000,8100,8200,8300,8400,8500,8600,8700,8800,8900,9000,9100,9200,9300,9400,9500,9600,9700,9800,9900,10000
-382961.647189,-361189.558012,-304086.324999,-252844.013295,-210833.936023,-175207.230475,-148115.723573,-128754.647291,-105402.193687,-89941.8305619,-70633.8334055,-55577.4455688,-44572.5188368,-35238.1461905,-27644.84453,-22689.4482561,-18492.6440969,-15228.983315,-12613.9431765,-10697.6985763,-8869.76440212,-7323.52666473,-6258.9065513,-5183.19223753,-4396.92630327,-3927.44113355,-3483.6865416,-3145.55546274,-2718.41752716,-2424.75209807,-2274.45750217,-2054.86720804,-1891.03455692,-1716.49706809,-1482.55317888,-1319.82551738,-1161.59262883,-1030.16690108,-885.751108404,-784.268397905,-705.64560147,-677.599573893,-624.552959222,-548.325694186,-548.259811416,-536.455876455,-477.218050546,-481.445503266,-444.801114933,-426.593823394,-437.834255676,-419.551923046,-407.73169838,-411.197514375,-418.180120511,-385.084470897,-405.83533441,-399.31419357,-385.603343261,-371.635663736,-398.139060436,-375.089285008,-385.918088203,-392.77499494,-388.586075523,-368.626967641,-408.274665925,-385.234246637,-385.292029626,-363.282972134,-386.309887825,-362.195307264,-412.471314628,-377.482219113,-358.635566394,-394.953209203,-365.07042988,-373.017226869,-394.221450558,-364.11287177,-390.307857925,-359.89794538,-364.032287013,-401.657025513,-372.493139125,-400.250627511,-356.261486196,-372.370843965,-359.490771312,-367.087466519,-362.211880596,-363.139901897,-378.673554669,-378.954357369,-368.450708617,-376.41269495,-380.226166234,-379.245508529,-364.777701679,-360.422489925
-187654.727527,-172375.707689,-144935.383997,-86871.9284067,-86871.9284067,-82717.0138328,-33802.2204918,-57588.1475953,-36283.3154644,-25375.7095295,-25086.2247809,-18840.6841584,-15787.4866115,-12390.3853945,-11337.7011609,-7352.36256695,-6086.13222935,-5894.04558297,-5894.04558297,-2901.40673182,-2901.40673182,-2632.45143656,-1892.5784954,-1836.294907,-1836.294907,-2218.9764066,-2218.9764066,-1627.71913785,-1627.71913785,-1069.78340144,-973.983118476,-973.983118476,-875.62944119,-682.768317323,-648.708667274,-648.708667274,-543.875726519,-543.875726519,-476.636167695,-426.518178994,-426.518178994,-440.159742627,-434.845831754,-417.282754164,-381.960213066,-381.960213066,-381.960213066,-365.796762182,-360.585128015,-360.585128015,-344.046370617,-352.343318698,-350.540176541,-344.591014411,-336.280825603,-321.131726087,-321.131726087,-321.131726087,-328.843781629,-328.843781629,-328.843781629,-327.705699659,-327.705699659,-327.705699659,-327.705699659,-326.625463977,-335.89282942,-329.54620357,-328.327889061,-329.24411799,-329.24411799,-326.303603329,-327.560804411,-326.164078613,-326.164078613,-326.164078613,-323.022913285,-323.022913285,-323.022913285,-326.164078613,-326.164078613,-326.164078613,-326.164078613,-326.164078613,-326.164078613,-326.164078613,-326.164078613,-323.634025065,-322.379194946,-322.379194946,-322.379194946,-322.379194946,-322.379194946,-319.42699975,-322.379194946,-328.720616908,-328.720616908,-328.720616908,-315.451030214,-315.451030214
"
"
1
100,200,300,400,500,600,700,800,900,1000,1100,1200,1300,1400,1500,1600,1700,1800,1900,2000,2100,2200,2300,2400,2500,2600,2700,2800,2900,3000,3100,3200,3300,3400,3500,3600,3700,3800,3900,4000,4100,4200,4300,4400,4500,4600,4700,4800,4900,5000,5100,5200,5300,5400,5500,5600,5700,5800,5900,6000,6100,6200,6300,6400,6500,6600,6700,6800,6900,7000,7100,7200,7300,7400,7500,7600,7700,7800,7900,8000,8100,8200,8300,8400,8500,8600,8700,8800,8900,9000,9100,9200,9300,9400,9500,9600,9700,9800,9900,10000
-377162.44443,-345824.592248,-279232.297115,-220689.587472,-181263.672304,-155384.759377,-128072.432487,-104584.990967,-81946.7845097,-66354.4768991,-53181.1235582,-42212.3274967,-33486.272048,-26081.4978327,-20565.3242347,-15984.3587537,-12333.0653578,-10601.7315099,-9559.39388809,-8825.53129102,-8439.40478538,-7385.31110483,-6683.81370981,-6099.83420923,-5420.68499114,-4837.71405233,-4172.42162775,-3624.95773241,-3225.34304816,-2900.9921215,-2647.06626228,-2307.17352469,-2051.26364892,-1760.38010268,-1544.62800427,-1430.01881384,-1315.16828414,-1276.69226697,-1163.09757785,-1127.25019494,-1084.69856976,-1034.31349496,-1039.49382024,-977.603891513,-941.723388571,-900.833310921,-924.899260572,-931.441207267,-884.039863887,-872.27870395,-838.070837693,-888.537601038,-841.250088781,-825.549839747,-888.691057111,-834.286311487,-828.847480383,-840.070701308,-880.985436679,-832.150774118,-827.408925529,-828.551783789,-846.95678155,-794.214525355,-822.421528183,-808.056233187,-846.348303138,-836.443225252,-833.822502814,-868.910390664,-822.53826922,-827.318873955,-829.016384724,-804.245783352,-791.629668584,-862.148216519,-801.489511977,-811.077768865,-848.397379517,-843.899340324,-833.078819001,-865.562681165,-814.075082737,-825.821296846,-855.537358987,-834.591007973,-819.780384812,-795.965493675,-810.728246821,-785.663694302,-830.540653472,-874.189560415,-834.670767702,-868.485524703,-833.853526332,-794.248130515,-841.016757575,-811.816386397,-810.37956821,-843.135551322
-150970.455311,-150970.455311,-84748.9163993,-66135.5522802,-66135.5522802,-61570.0971958,-43493.2157167,-20162.2916227,-20162.2916227,-16963.2379807,-13983.0626521,-12046.94749,-11673.9375002,-8862.40952935,-8514.80686665,-7776.7517702,-5989.88434618,-5525.36989831,-5525.36989831,-4657.30805791,-4657.30805791,-4075.44954782,-3701.38972366,-2950.97624413,-2766.18376986,-2755.05833862,-2164.1273533,-1575.60340539,-1575.60340539,-1273.79296661,-1273.79296661,-1133.43844072,-1133.43844072,-1051.79681877,-1051.79681877,-1025.5401622,-972.000400073,-971.457912033,-931.308784285,-931.308784285,-823.290709274,-823.290709274,-823.290709274,-823.290709274,-823.290709274,-781.649831406,-781.649831406,-770.080154998,-770.080154998,-770.080154998,-760.785848011,-759.022636629,-754.606963791,-754.606963791,-752.545090596,-752.026669161,-751.381483188,-747.706247596,-747.706247596,-747.706247596,-738.681132064,-738.681132064,-738.681132064,-738.681132064,-731.277331046,-731.277331046,-738.681132064,-740.216736167,-740.216736167,-736.568398629,-738.442832363,-738.442832363,-738.442832363,-738.102400539,-732.984392224,-737.751528248,-737.751528248,-737.751528248,-737.751528248,-737.751528248,-735.591361304,-735.561598872,-735.561598872,-735.591361304,-738.828260515,-738.828260515,-738.828260515,-721.737360725,-741.136739905,-739.056921271,-739.056921271,-741.697969468,-728.981061208,-728.981061208,-728.981061208,-728.981061208,-728.981061208,-728.981061208,-728.981061208,-728.981061208
"
"
2
