0
100,200,300,400,500,600,700,800,900,1000,1100,1200,1300,1400,1500,1600,1700,1800,1900,2000,2100,2200,2300,2400,2500,2600,2700,2800,2900,3000,3100,3200,3300,3400,3500,3600,3700,3800,3900,4000,4100,4200,4300,4400,4500,4600,4700,4800,4900,5000,5100,5200,5300,5400,5500,5600,5700,5800,5900,6000,6100,6200,6300,6400,6500,6600,6700,6800,6900,7000,7100,7200,7300,7400,7500,7600,7700,7800,7900,8000,8100,8200,8300,8400,8500,8600,8700,8800,8900,9000,9100,9200,9300,9400,9500,9600,9700,9800,9900,10000
-399185.98884,-403594.916573,-363091.282655,-326706.523904,-300624.415562,-271165.996386,-242513.756739,-219153.351894,-196319.943613,-176148.568455,-150147.634626,-133175.392092,-114529.119073,-99347.9382875,-87865.8204978,-79131.9224635,-70703.2944454,-61713.8242521,-54981.8186474,-50581.2669443,-45452.1234471,-41767.7040489,-39098.2807658,-36723.220526,-33555.4842208,-30755.4124596,-28946.0696608,-26609.779512,-24404.4054156,-22878.7187801,-21260.4189278,-19590.225303,-17906.8582831,-16181.4343495,-14663.8053473,-13291.3057523,-12172.149728,-11143.2125004,-10330.3480163,-9106.36870922,-8287.68998032,-7607.25025847,-7044.9344647,-6593.78960474,-6045.72968032,-5767.97844309,-5416.69141346,-4959.82724752,-4526.31724311,-4445.07136269,-4036.39608381,-3724.19515355,-3446.60889751,-3200.9229189,-3187.5873768,-2980.68278057,-2782.25951755,-2637.41610983,-2441.34182935,-2322.40457622,-2146.89541175,-1990.74585974,-1834.75557247,-1812.3990222,-1765.91694743,-1573.58290937,-1505.72586123,-1425.67341899,-1312.56888783,-1223.34694449,-1240.14187618,-1190.00939146,-1147.19664206,-1115.10486397,-1087.06480899,-1027.07831144,-1007.66752673,-948.926669543,-898.464007785,-930.303220919,-861.39446338,-847.994413403,-828.990852079,-768.306237093,-748.903818437,-810.302025879,-761.039122782,-715.255569468,-707.317911922,-698.666004554,-673.634330395,-686.249993105,-689.060052843,-643.938740717,-640.051263816,-629.372756557,-655.068935837,-606.099271038,-622.449039337,-624.409206165
-152957.188671,-148889.746711,-120160.024888,-90434.8567857,-90434.8567857,-90434.8567857,-90430.4942323,-73154.4160633,-73154.4160633,-63358.1930597,-37389.7175903,-37389.7175903,-37389.7175903,-37154.6128548,-36658.2328574,-33666.4558257,-30110.2554919,-30110.2554919,-27998.2549694,-25880.8486609,-22588.5778281,-22588.5778281,-22588.5778281,-22588.5778281,-17386.9893282,-14806.3966113,-14806.3966113,-12827.8907155,-12044.1327474,-8889.64351133,-8889.64351133,-5830.73245538,-5830.73245538,-5830.73245538,-5830.73245538,-4802.55054627,-4802.55054627,-4032.48297843,-4032.48297843,-4032.48297843,-4170.31078089,-3838.81364052,-3361.42217538,-3361.42217538,-3683.91123174,-2929.55092323,-2929.55092323,-2793.24867339,-1703.11522167,-1703.11522167,-1703.11522167,-1703.11522167,-1703.11522167,-1684.26100581,-1684.26100581,-1684.26100581,-1607.19994202,-1373.59304998,-1276.79579514,-1153.08565965,-1153.08565965,-1153.08565965,-1153.08565965,-777.058505238,-777.058505238,-1018.18423871,-1018.18423871,-863.116235339,-795.93619522,-761.608945978,-806.543952484,-769.209336393,-769.209336393,-758.075185899,-758.075185899,-758.075185899,-668.048143537,-717.140002538,-620.960083848,-620.960083848,-622.092643198,-592.671520253,-592.671520253,-592.671520253,-553.447324776,-553.447324776,-553.447324776,-552.825908349,-552.825908349,-543.933347868,-532.185305719,-532.185305719,-532.185305719,-532.185305719,-532.185305719,-533.307086551,-526.376228037,-526.376228037,-523.162334628,-517.694763637
"
"
1
100,200,300,400,500,600,700,800,900,1000,1100,1200,1300,1400,1500,1600,1700,1800,1900,2000,2100,2200,2300,2400,2500,2600,2700,2800,2900,3000,3100,3200,3300,3400,3500,3600,3700,3800,3900,4000,4100,4200,4300,4400,4500,4600,4700,4800,4900,5000,5100,5200,5300,5400,5500,5600,5700,5800,5900,6000,6100,6200,6300,6400,6500,6600,6700,6800,6900,7000,7100,7200,7300,7400,7500,7600,7700,7800,7900,8000,8100,8200,8300,8400,8500,8600,8700,8800,8900,9000,9100,9200,9300,9400,9500,9600,9700,9800,9900,10000
-386991.44483,-390673.960203,-339729.818488,-301901.582805,-277423.954366,-258011.102391,-230744.604418,-210023.9215,-190085.489191,-175451.641628,-160972.346118,-146207.047206,-134574.240692,-120427.67478,-103652.12762,-95302.1153315,-87849.9990572,-75708.7255441,-66688.17233,-59776.4678074,-53873.5332389,-45097.3966181,-39624.3088574,-33693.9232454,-29794.2701188,-26607.3605604,-24162.2999452,-22268.3247506,-20831.8080375,-19237.1497153,-17108.4015868,-16151.7064349,-14787.2815211,-13291.3000361,-12599.4944073,-11463.7052455,-10661.2983238,-9881.58452049,-9127.19418659,-8423.17284942,-7602.55985739,-7240.81280328,-6900.17964053,-6438.39625779,-5939.08842851,-5683.4593235,-5247.00757307,-4902.68347397,-4730.2228136,-4359.4540577,-4053.74020285,-3852.6730813,-3549.35272058,-3281.69061137,-3065.25597397,-2844.62916043,-2637.57831158,-2465.32677159,-2290.34945479,-2159.15370882,-2121.03970193,-1901.48725198,-1800.76913108,-1713.23680823,-1685.40996735,-1515.1701727,-1405.77079617,-1321.14494815,-1222.09880316,-1199.97131747,-1123.65605674,-1032.3352043,-978.68029891,-942.54841228,-890.62766069,-812.07930095,-793.749432408,-774.045941872,-734.228830375,-713.128620652,-660.548314235,-671.472788253,-594.492810244,-593.896175394,-628.364130134,-556.651469221,-578.806901115,-554.375648404,-538.759955707,-519.148006108,-522.129218356,-539.981889976,-518.670181918,-547.68818818,-538.329561036,-528.076726846,-512.439729585,-523.804278985,-473.081711243,-523.678424908
-153019.059008,-153019.059008,-143383.982833,-143383.982833,-124097.058585,-112838.130612,-93852.3617609,-93852.3617609,-101033.925905,-101033.925905,-80404.5860935,-45875.3089898,-45875.3089898,-45875.3089898,-40511.2118276,-39250.5597821,-31045.7671774,-22795.0045435,-22795.0045435,-22795.0045435,-22795.0045435,-13148.7813033,-14958.7130331,-12627.5568495,-12259.5294197,-12536.6090551,-11461.0014412,-11461.0014412,-10675.702543,-10675.702543,-10323.5527326,-8231.03817582,-7368.74997401,-4899.29014679,-5459.05705115,-5332.226172,-5173.20271094,-4394.29057861,-4394.29057861,-4394.29057861,-4394.29057861,-3387.35520885,-3079.60384962,-2788.22041862,-2788.22041862,-2984.84263854,-2512.74125967,-2512.74125967,-2512.74125967,-2163.59987247,-2163.59987247,-2163.59987247,-1760.26312726,-1760.26312726,-1324.19560214,-1324.19560214,-1297.54398676,-1145.70290816,-1392.80163031,-1323.93004454,-1004.08216876,-1004.08216876,-1004.08216876,-935.352844786,-888.460930913,-688.11580036,-688.11580036,-680.393698533,-680.393698533,-684.207638451,-612.95375747,-586.607792321,-586.607792321,-569.363300758,-510.760153433,-510.760153433,-512.093179606,-512.093179606,-480.039923031,-456.527346286,-456.527346286,-436.989706851,-436.989706851,-436.989706851,-433.307268376,-433.307268376,-433.307268376,-433.307268376,-433.307268376,-432.537963894,-432.537963894,-432.537963894,-421.855236335,-420.899068707,-420.899068707,-412.868388345,-416.805899481,-414.655784451,-414.655784451,-409.894822115
"
"
2
100,200,300,400,500,600,700,800,900,1000,1100,1200,1300,1400,1500,1600,1700,1800,1900,2000,2100,2200,2300,2400,2500,2600,2700,2800,2900,3000,3100,3200,3300,3400,3500,3600,3700,3800,3900,4000,4100,4200,4300,4400,4500,4600,4700,4800,4900,5000,5100,5200,5300,5400,5500,5600,5700,5800,5900,6000,6100,6200,6300,6400,6500,6600,6700,6800,6900,7000,7100,7200,7300,7400,7500,7600,7700,7800,7900,8000,8100,8200,8300,8400,8500,8600,8700,8800,8900,9000,9100,9200,9300,9400,9500,9600,9700,9800,9900,10000
-379631.780071,-381940.90636,-339163.271825,-306811.118384,-264444.483146,-232293.219379,-209213.287444,-186571.022596,-163666.128559,-146302.339521,-128871.639127,-115110.42111,-104494.9414,-96191.6002468,-82931.7975005,-72427.9661033,-62410.5223622,-56362.159857,-50684.7445775,-43874.6381334,-39514.9694212,-35582.6726211,-31647.5453547,-28825.025199,-26819.890865,-23478.9917056,-21405.4152458,-19662.0372082,-18013.1371463,-16304.0817699,-15181.5155748,-13574.5717102,-12707.0788923,-11550.2324099,-11073.1238541,-10108.0014182,-9026.48053309,-8451.17538671,-7874.47783379,-7420.54435011,-7134.04665567,-6780.30750347,-6377.59187195,-6082.19995469,-5819.02025142,-5517.65695593,-5237.4085364,-4946.31788552,-4755.44329831,-4574.16222134,-4358.40061504,-4080.30925541,-3803.85003137,-3552.35297559,-3346.1196683,-3231.08630286,-3033.13071334,-2949.83757252,-2779.01994297,-2619.06765611,-2441.75254419,-2379.03222951,-2298.91833334,-2144.98592206,-2042.83771625,-1925.27942746,-1832.15243131,-1710.90174791,-1668.86221278,-1689.39816258,-1535.73305721,-1495.61443973,-1427.87912021,-1370.26479871,-1344.28224928,-1282.97108645,-1252.19176767,-1260.52724143,-1198.2499612,-1138.34673485,-1098.9309557,-1097.41675518,-1003.99709919,-1016.71077669,-959.230860628,-944.72064142,-939.933696827,-871.195502912,-895.845184999,-814.814637447,-823.517726942,-810.309657795,-756.650172582,-710.176338937,-672.915136077,-690.280368117,-655.161215382,-657.542446925,-655.791676547,-673.204739098
-198337.672226,-161718.728796,-105682.111865,-105682.111865,-104677.95772,-91528.5481181,-69426.2125641,-69426.2125641,-50210.0264253,-61708.1692381,-47603.0555349,-43767.1474822,-37977.1517169,-36215.4252496,-30498.9974374,-21113.1508012,-21113.1508012,-21113.1508012,-12936.3397665,-12936.3397665,-12936.3397665,-11619.1677993,-11619.1677993,-11619.1677993,-13003.8056394,-12727.5409395,-10047.373426,-10040.5354386,-6346.90761873,-6346.90761873,-6346.90761873,-6346.90761873,-6346.90761873,-6259.53904314,-5517.36113982,-5353.22315976,-5301.11235879,-4765.92180822,-4289.05520234,-3104.79704018,-4289.05520234,-4179.40958165,-4019.10806801,-3896.3808102,-3847.00488872,-3742.86924303,-3525.7611143,-3249.0727648,-2715.5361876,-2442.60295678,-1985.15465363,-1985.15465363,-1985.15465363,-1985.15465363,-1985.15465363,-2060.30311604,-2015.37787024,-1733.64737487,-1576.66005199,-1576.66005199,-1576.66005199,-1576.66005199,-1552.69800992,-1355.24370224,-1388.62747328,-1298.84271342,-1272.24244522,-1201.39573336,-1201.39573336,-1106.02986813,-1032.85985044,-1079.0050748,-1049.42569541,-1014.99830803,-951.109066441,-951.109066441,-873.039882119,-873.039882119,-817.929856358,-817.929856358,-817.929856358,-817.929856358,-782.057955345,-751.904236643,-699.723701507,-644.882149163,-644.882149163,-644.882149163,-620.358227192,-616.212705803,-601.849895865,-591.73156431,-594.792983801,-588.184171645,-566.720106404,-566.720106404,-566.720106404,-566.720106404,-566.720106404,-575.753088525
"
"
3
100,200,300,400,500,600,700,800,900,1000,1100,1200,1300,1400,1500,1600,1700,1800,1900,2000,2100,2200,2300,2400,2500,2600,2700,2800,2900,3000,3100,3200,3300,3400,3500,3600,3700,3800,3900,4000,4100,4200,4300,4400,4500,4600,4700,4800,4900,5000,5100,5200,5300,5400,5500,5600,5700,5800,5900,6000,6100,6200,6300,6400,6500,6600,6700,6800,6900,7000,7100,7200,7300,7400,7500,7600,7700,7800,7900,8000,8100,8200,8300,8400,8500,8600,8700,8800,8900,9000,9100,9200,9300,9400,9500,9600,9700,9800,9900,10000
-392429.39947,-398888.604435,-354330.904942,-318567.297506,-286423.20708,-265367.520083,-244860.465261,-220457.571289,-202718.822763,-179977.51196,-163619.782428,-148070.158086,-131717.710903,-113553.998523,-103025.424222,-92137.9738205,-84522.9495276,-75091.3441388,-64809.6879877,-56322.7652876,-47775.6096399,-42265.3182146,-37277.7114114,-32974.7197946,-29572.2070587,-25973.8535192,-23578.4793086,-21879.8967057,-20332.8543114,-18058.8497205,-16813.3077665,-15335.2887017,-14283.7165207,-13089.2911349,-11930.0866979,-10760.8015201,-9902.96222641,-9340.26604902,-8350.7563329,-7798.57623924,-7332.35740674,-6749.97662784,-5940.71394266,-5221.10467301,-4950.98537828,-4518.66783021,-4005.50601003,-3699.79003055,-3365.52161374,-3109.74730303,-2859.88377404,-2621.02638683,-2504.10062625,-2323.09147536,-2116.09001472,-1877.00105178,-1777.1746084,-1618.72652192,-1563.15944883,-1427.06256446,-1295.84331836,-1246.37594447,-1235.77142775,-1090.43801743,-1046.125972,-975.262635904,-941.45827142,-923.392725242,-872.755293838,-806.412817489,-819.80475763,-783.935703344,-730.110078271,-731.155301844,-717.557086386,-664.390260846,-662.096292521,-662.442307576,-619.214024992,-612.97314641,-610.763474842,-600.904478296,-582.98230109,-581.794125631,-547.550546715,-560.975150059,-541.506170299,-527.927889611,-546.348593147,-519.365088424,-478.403361023,-520.841300679,-487.075456954,-503.379322662,-483.834074553,-510.438872871,-485.760559857,-462.400312825,-473.483904114,-453.340882938
-208750.739146,-182789.055749,-132499.084694,-132499.084694,-166322.258715,-116108.389298,-90539.7468297,-90539.7468297,-62520.4062328,-62520.4062328,-77166.5797048,-44674.1010292,-41302.7846738,-40285.587044,-34208.8795165,-19448.690078,-19448.690078,-19448.690078,-19448.690078,-19448.690078,-12628.3212185,-12628.3212185,-12628.3212185,-12628.3212185,-12431.0776914,-12431.0776914,-12549.2154557,-9820.69684408,-8625.49504336,-8625.49504336,-8010.03609064,-7574.94733482,-6562.07889502,-6860.65041172,-5906.99151096,-4332.39760592,-4332.39760592,-3980.33060235,-2574.87822618,-2574.87822618,-2574.87822618,-2574.87822618,-1851.01912281,-1851.01912281,-1851.01912281,-1851.01912281,-1851.01912281,-1413.64875307,-1294.18920401,-1267.19502737,-1075.43723955,-1271.60731993,-1401.41723666,-1192.36687058,-1069.02772163,-1069.02772163,-991.544714548,-928.236052815,-796.101969221,-796.101969221,-718.236604467,-733.566116026,-705.228400518,-717.910978184,-663.928122159,-661.214629952,-629.541918622,-575.412054473,-575.412054473,-563.310591213,-560.168205645,-560.168205645,-554.865233724,-541.813902299,-484.759484166,-489.468177906,-489.468177906,-489.468177906,-489.468177906,-489.468177906,-483.503056936,-469.777432683,-432.253831926,-432.253831926,-442.550928726,-440.593476554,-440.593476554,-434.860488314,-433.815466223,-433.815466223,-418.152886155,-418.152886155,-402.405800228,-402.405800228,-400.436034799,-400.436034799,-388.08835271,-388.08835271,-389.605714746,-389.605714746
"
"
4
100,200,300,400,500,600,700,800,900,1000,1100,1200,1300,1400,1500,1600,1700,1800,1900,2000,2100,2200,2300,2400,2500,2600,2700,2800,2900,3000,3100,3200,3300,3400,3500,3600,3700,3800,3900,4000,4100,4200,4300,4400,4500,4600,4700,4800,4900,5000,5100,5200,5300,5400,5500,5600,5700,5800,5900,6000,6100,6200,6300,6400,6500,6600,6700,6800,6900,7000,7100,7200,7300,7400,7500,7600,7700,7800,7900,8000,8100,8200,8300,8400,8500,8600,8700,8800,8900,9000,9100,9200,9300,9400,9500,9600,9700,9800,9900,10000
-375427.697633,-377823.656182,-336383.887214,-302351.653832,-267785.458487,-236661.610616,-209585.964167,-186237.287393,-160096.220183,-145867.905772,-127473.040362,-111019.123252,-96158.9795267,-81958.4686127,-70664.0090497,-62111.9918478,-53489.0042742,-47027.3628912,-40847.2978389,-36366.1651433,-33554.3018043,-30826.7068453,-28076.2982382,-26008.7058457,-23233.7898743,-21322.5083631,-19493.3984081,-17642.8464964,-15327.7818326,-13493.9016913,-12672.9772249,-11793.6021598,-10274.4545508,-9060.59231891,-8582.90602771,-7532.53582036,-6806.56647174,-6141.68542287,-5699.55771304,-5317.99905098,-4784.38279674,-4529.78465053,-4068.90841181,-3757.05498815,-3516.74540556,-3195.37245003,-2881.62256922,-2769.93095841,-2437.2575641,-2386.94506288,-2240.10342269,-2067.97874286,-2002.38118404,-1898.24889175,-1799.90821874,-1793.42921464,-1675.08868243,-1618.51848382,-1625.33797327,-1541.77269779,-1549.06700965,-1550.96574996,-1480.97439424,-1478.03793482,-1444.06931203,-1384.28649358,-1375.5641422,-1430.47939192,-1370.82665365,-1304.53009213,-1277.75854482,-1280.38390089,-1185.87628895,-1205.45842602,-1166.71538206,-1185.53207048,-1146.93920213,-1124.35722755,-1118.06457962,-1107.29153433,-1087.62982681,-1078.4232004,-1090.01283071,-1093.68151079,-1066.67315909,-1054.43140262,-1064.28458654,-1061.35109978,-1032.87452953,-1064.37454382,-1045.92389888,-1064.32776342,-1050.38296499,-1055.66668583,-1047.6899511,-1046.0772804,-1033.24259244,-1019.51954807,-1026.21434585,-1023.68107575
-173198.626868,-173198.626868,-94015.946139,-94015.946139,-90088.6255361,-81560.1449762,-71780.7991477,-49788.4009865,-49788.4009865,-49788.4009865,-40334.7330768,-34073.6694269,-34073.6694269,-28672.0634812,-21769.3700753,-21769.3700753,-18831.9376594,-20111.9974779,-11647.2319722,-11647.2319722,-18727.2371736,-14037.3438177,-11472.2658538,-8177.8850373,-8177.8850373,-8177.8850373,-8177.8850373,-7310.45445382,-6543.4624682,-6797.37063995,-6221.62999411,-3953.19900345,-3951.81053901,-3953.19900345,-3953.19900345,-3439.75993319,-3048.52165546,-2938.35621746,-2938.35621746,-2611.53633535,-2611.53633535,-2191.49417026,-1890.7585441,-1846.1113476,-1846.1113476,-1764.23679,-1754.7678855,-1489.58221002,-1481.70025605,-1434.6102826,-1434.6102826,-1372.69280622,-1372.69280622,-1372.69280622,-1372.69280622,-1348.94280783,-1272.70480788,-1151.66258126,-1151.66258126,-1214.26012173,-1214.26012173,-1186.93551561,-1186.93551561,-1186.93551561,-1087.11793953,-1081.09311278,-1077.2150637,-1065.20625282,-1065.20625282,-1065.20625282,-1026.78446118,-1026.78446118,-1019.94205691,-1005.35009225,-1005.35009225,-1005.35009225,-1005.35009225,-1003.90318945,-1011.54519506,-995.735125054,-982.702766823,-976.812798785,-952.435038282,-936.503287913,-936.503287913,-962.632617063,-938.982538794,-951.317347636,-947.653985591,-932.055313727,-932.055313727,-927.549166492,-927.549166492,-927.549166492,-908.092730775,-908.092730775,-927.549166492,-921.04293334,-921.04293334,-921.04293334
"
"
5
100,200,300,400,500,600,700,800,900,1000,1100,1200,1300,1400,1500,1600,1700,1800,1900,2000,2100,2200,2300,2400,2500,2600,2700,2800,2900,3000,3100,3200,3300,3400,3500,3600,3700,3800,3900,4000,4100,4200,4300,4400,4500,4600,4700,4800,4900,5000,5100,5200,5300,5400,5500,5600,5700,5800,5900,6000,6100,6200,6300,6400,6500,6600,6700,6800,6900,7000,7100,7200,7300,7400,7500,7600,7700,7800,7900,8000,8100,8200,8300,8400,8500,8600,8700,8800,8900,9000,9100,9200,9300,9400,9500,9600,9700,9800,9900,10000
-375692.832638,-377649.331915,-328010.43122,-286084.985802,-251840.138796,-223054.600584,-205369.236888,-190907.239922,-175700.768724,-159497.484334,-144484.990485,-128029.793742,-111769.879979,-102629.642495,-91716.4720517,-81503.7461269,-74220.6927586,-65659.892915,-59860.5878104,-53560.56885,-48936.3637239,-44268.5805872,-41662.141862,-38035.9721525,-34498.3254905,-31683.7104393,-27619.0844031,-25284.9853686,-23143.2915382,-21824.9789943,-19976.5399357,-17805.2919099,-16210.5127886,-14752.4723291,-13511.3743005,-12303.287869,-11082.9160243,-10076.6628112,-9246.93311778,-8603.45049339,-7697.80630107,-7045.55759726,-6840.27218682,-6523.37737612,-5896.53816413,-5277.57897253,-5004.36123186,-4500.63014998,-4101.11825838,-3861.41667911,-3802.034947,-3502.86610309,-3352.37731116,-3231.96461159,-3006.46738982,-2874.55035784,-2650.48066602,-2525.11519252,-2513.66584993,-2414.28032433,-2303.35400247,-2214.65947788,-2123.99113516,-2024.71414973,-1961.59523363,-1871.9599402,-1819.98021666,-1800.18637422,-1794.7226637,-1712.35447263,-1647.40882317,-1621.06527066,-1569.56496348,-1595.76183375,-1619.39434295,-1566.00921692,-1512.76865801,-1543.66406227,-1506.11231308,-1482.53358088,-1427.53923827,-1434.02583263,-1438.85135206,-1394.09177644,-1400.17280721,-1403.72718651,-1376.06050875,-1385.62745321,-1386.53638586,-1373.06409468,-1324.15604427,-1294.05981745,-1301.0641127,-1246.29969202,-1178.42984223,-1176.41786008,-1179.19299238,-1207.31378439,-1161.96504766,-1147.44343658
