0
100,200,300,400,500,600,700,800,900,1000,1100,1200,1300,1400,1500,1600,1700,1800,1900,2000,2100,2200,2300,2400,2500,2600,2700,2800,2900,3000,3100,3200,3300,3400,3500,3600,3700,3800,3900,4000,4100,4200,4300,4400,4500,4600,4700,4800,4900,5000,5100,5200,5300,5400,5500,5600,5700,5800,5900,6000,6100,6200,6300,6400,6500,6600,6700,6800,6900,7000,7100,7200,7300,7400,7500,7600,7700,7800,7900,8000,8100,8200,8300,8400,8500,8600,8700,8800,8900,9000,9100,9200,9300,9400,9500,9600,9700,9800,9900,10000
-383281.427325,-351231.97809,-300887.070365,-257020.096063,-214253.124991,-185249.193969,-160783.838316,-138301.77917,-114067.033731,-95733.7443613,-83197.5753482,-72068.0788494,-59691.6034636,-49558.1960899,-41474.6483421,-34997.2386994,-30557.1213688,-27405.1940348,-23758.2673444,-21121.4052679,-18325.1896919,-16111.7940478,-14186.0102324,-13046.0761233,-11940.9169276,-10779.4080703,-9709.90439595,-9014.54516119,-8189.6580684,-7223.98675803,-6573.19628442,-6019.10621418,-5384.85493668,-4963.57091673,-4430.30337623,-4089.58056006,-3607.68931903,-3308.53726057,-3045.74387605,-2862.50178349,-2661.04264542,-2538.53699912,-2376.10213138,-2242.37894629,-2089.40485449,-1965.3124809,-1899.41532129,-1748.14101156,-1717.17483658,-1528.63480444,-1447.45624458,-1373.77903655,-1327.48162426,-1260.09810201,-1220.88390207,-1242.96168994,-1177.52231086,-1164.8073862,-1169.16882271,-1108.78264723,-1092.52498234,-1115.85188894,-1096.33839366,-1100.40564788,-1091.8278654,-1083.23561887,-1097.90975264,-1087.65444153,-1043.44657032,-1094.89699409,-1098.77257246,-1091.42384761,-1041.34637642,-1113.75820712,-1048.75985499,-1094.5089313,-1098.77466929,-1027.96629039,-1115.85700967,-1117.32504115,-1064.83770099,-1080.72068799,-1082.47168045,-1064.48844968,-1077.98649412,-1047.71351424,-1064.38758769,-1080.46714262,-1063.11391212,-1051.68445479,-1117.5352589,-1076.83567642,-1052.8401979,-1085.93795422,-1065.57245243,-1053.78320101,-1030.39581584,-1067.01668179,-1113.86624916,-1094.61997374
-188017.785295,-143882.900723,-115564.849749,-82918.9650277,-82918.9650277,-67579.4378042,-67579.4378042,-41826.0892016,-41826.0892016,-44091.4990042,-30864.5190946,-33171.7796419,-31626.3700525,-18928.2624488,-18928.2624488,-15014.4638384,-13861.3727904,-13675.7853334,-12378.0748055,-11280.6879573,-10495.8603391,-9758.30594062,-8863.42652367,-8137.2599988,-6587.49050122,-5746.47241141,-5746.47241141,-5042.33041824,-4913.52582917,-4228.22602262,-3678.97564154,-3284.7036217,-2670.62090068,-2375.26315345,-2375.26315345,-1971.45883748,-1971.45883748,-1971.45883748,-1971.45883748,-1905.28485491,-1889.1748545,-1563.52405621,-1563.52405621,-1476.52593598,-1337.78280484,-1337.78280484,-1211.30891963,-1195.95427871,-1131.16229661,-1131.16229661,-1114.06426557,-1071.76524599,-1071.76524599,-1094.68700053,-1043.57983462,-1007.99798986,-1007.99798986,-1007.99798986,-993.148193754,-993.148193754,-1001.52038658,-1001.52038658,-1001.41910244,-991.772952856,-979.915085766,-989.334505322,-965.997163429,-965.997163429,-965.997163429,-965.997163429,-965.997163429,-965.997163429,-965.997163429,-965.997163429,-979.945852431,-972.722270363,-991.623263147,-977.51502975,-976.282315218,-977.149690021,-977.149690021,-977.149690021,-977.149690021,-977.149690021,-968.43915181,-968.43915181,-968.43915181,-972.506985883,-965.622306352,-965.622306352,-965.622306352,-965.622306352,-965.622306352,-949.368226113,-949.368226113,-949.368226113,-949.368226113,-949.368226113,-972.506985883,-972.044723086
"
"
1
100,200,300,400,500,600,700,800,900,1000,1100,1200,1300,1400,1500,1600,1700,1800,1900,2000,2100,2200,2300,2400,2500,2600,2700,2800,2900,3000,3100,3200,3300,3400,3500,3600,3700,3800,3900,4000,4100,4200,4300,4400,4500,4600,4700,4800,4900,5000,5100,5200,5300,5400,5500,5600,5700,5800,5900,6000,6100,6200,6300,6400,6500,6600,6700,6800,6900,7000,7100,7200,7300,7400,7500,7600,7700,7800,7900,8000,8100,8200,8300,8400,8500,8600,8700,8800,8900,9000,9100,9200,9300,9400,9500,9600,9700,9800,9900,10000
-378093.736365,-359254.704177,-292301.12359,-246463.609952,-207514.185823,-172860.929259,-147213.609816,-122152.007672,-103716.202944,-87003.70579,-73022.8729526,-62979.2891479,-53328.1504995,-45260.8054617,-38569.5818004,-32619.8951794,-29767.2009993,-25214.0252507,-21713.0881209,-18969.7194966,-16262.1409909,-14205.4086116,-12668.6182913,-11239.11612,-9890.26430626,-9056.08508258,-8244.68665678,-7641.17497064,-6863.12503224,-6214.41475279,-5544.32079263,-5087.75510483,-4746.35756521,-4650.03522052,-4292.19304491,-3960.95138683,-3815.39169068,-3616.21138704,-3388.55168849,-3201.68161492,-3078.81482722,-2962.22521284,-2834.30384501,-2653.75899259,-2559.20770278,-2466.66566896,-2376.31771479,-2291.61053357,-2224.17893956,-2129.73928815,-2086.12957726,-1994.17386138,-1970.71412966,-1830.32319112,-1826.91999229,-1787.62130384,-1809.02375245,-1679.26278744,-1631.79666307,-1577.6184695,-1601.24199819,-1622.14139307,-1598.43553055,-1550.37106511,-1550.48458905,-1601.25998452,-1506.40381633,-1574.37010455,-1478.79256149,-1559.90855999,-1506.71488093,-1513.31633685,-1516.79591681,-1458.57634862,-1533.42969841,-1502.95515702,-1545.66637804,-1596.40472035,-1568.89914229,-1481.48936422,-1539.93121439,-1496.31296964,-1472.48151087,-1538.84883209,-1575.0265345,-1524.58727611,-1468.28310048,-1582.05176498,-1476.65205438,-1523.80664389,-1549.53099385,-1470.90734192,-1486.47865708,-1471.94469691,-1476.08964252,-1501.28092611,-1488.00846723,-1543.45787281,-1489.39573541,-1476.34798829
-151927.386804,-151927.386804,-98828.6928118,-98828.6928118,-93842.8660559,-59407.9040508,-53603.1599262,-44515.3939564,-38583.2410961,-31249.4015848,-26556.1800206,-28086.4855378,-21390.3984312,-17228.8645557,-10723.2530877,-10723.2530877,-15332.3783825,-9022.51355715,-9022.51355715,-9775.34896859,-8198.32671473,-5834.31223698,-5834.31223698,-5834.31223698,-5343.38843179,-4625.31587075,-4158.95372225,-4191.18562812,-3927.78277735,-3840.33194381,-3678.13287191,-3085.52317268,-3185.06498438,-2707.31462489,-2788.55887575,-2788.55887575,-2703.7543862,-2703.7543862,-2544.49395585,-2431.53516671,-2212.93167461,-2089.52041816,-2089.52041816,-1925.44970362,-1914.99601034,-1914.99601034,-1701.45391946,-1633.76498795,-1606.81320608,-1606.81320608,-1591.4317117,-1477.02037695,-1477.02037695,-1477.02037695,-1477.02037695,-1476.55019703,-1474.81224733,-1474.81224733,-1456.40864444,-1456.40864444,-1424.97767638,-1410.53829073,-1391.99364475,-1356.83049705,-1401.00688134,-1372.58106478,-1372.58106478,-1372.58106478,-1372.58106478,-1344.13142236,-1342.97215871,-1342.97215871,-1342.97215871,-1342.97215871,-1342.97215871,-1342.97215871,-1350.10998452,-1350.10998452,-1374.61677548,-1374.61677548,-1367.2478874,-1347.39849227,-1347.39849227,-1347.39849227,-1347.39849227,-1343.8645969,-1343.8645969,-1343.8645969,-1343.8645969,-1336.53616781,-1336.53616781,-1336.53616781,-1357.92122129,-1335.54342442,-1357.92122129,-1349.70484137,-1349.70484137,-1349.70484137,-1349.70484137,-1335.56426207
"
"
2
