0
100,200,300,400,500,600,700,800,900,1000,1100,1200,1300,1400,1500,1600,1700,1800,1900,2000,2100,2200,2300,2400,2500,2600,2700,2800,2900,3000,3100,3200,3300,3400,3500,3600,3700,3800,3900,4000,4100,4200,4300,4400,4500,4600,4700,4800,4900,5000,5100,5200,5300,5400,5500,5600,5700,5800,5900,6000,6100,6200,6300,6400,6500,6600,6700,6800,6900,7000,7100,7200,7300,7400,7500,7600,7700,7800,7900,8000,8100,8200,8300,8400,8500,8600,8700,8800,8900,9000,9100,9200,9300,9400,9500,9600,9700,9800,9900,10000
-386861.509116,-328217.985202,-211824.888382,-144349.899207,-99731.827314,-67510.6392402,-45810.4304592,-33795.3001402,-24144.4172235,-16851.5411788,-12590.9714985,-10341.9267357,-8802.31459229,-7238.83483233,-6240.7216954,-5520.17016634,-5069.78413535,-4733.76217167,-4283.09893061,-3844.97981445,-3460.76675371,-3106.97457205,-2488.95614941,-2026.8960708,-1823.11166371,-1678.67692031,-1569.09989545,-1504.03753948,-1451.86964085,-1451.10958107,-1510.58120118,-1359.8815011,-1384.91597773,-1334.89279316,-1438.54755508,-1375.63453077,-1322.62524494,-1316.51788073,-1316.97530077,-1372.65228557,-1387.15236621,-1331.12922087,-1330.82727943,-1376.52667396,-1447.22278165,-1303.94911652,-1441.55921256,-1425.30689592,-1346.61605196,-1343.43941402,-1347.43688881,-1380.45572304,-1361.5041077,-1367.2122834,-1332.09850968,-1426.80832097,-1342.3016638,-1370.96587028,-1368.91127441,-1342.00332588,-1421.53831051,-1330.54952961,-1355.16844396,-1408.22679827,-1348.3990211,-1383.2709504,-1337.57896303,-1320.77019648,-1316.16309646,-1365.4670668,-1303.23306673,-1353.12728064,-1347.63129898,-1351.42283148,-1331.81325351,-1372.12594245,-1342.33203507,-1334.20840885,-1320.8896176,-1366.62362563,-1363.02610164,-1339.72587845,-1296.59619679,-1349.88060127,-1391.58360533,-1367.1883518,-1311.40298009,-1351.94630818,-1320.01222605,-1320.81278524,-1402.18801138,-1299.86311814,-1358.3059066,-1330.1624983,-1395.35107654,-1320.98699314,-1362.255756,-1318.48675451,-1324.07862984,-1302.99048298
-190831.917393,-113475.947313,-91023.3305515,-46793.9390843,-34659.5227937,-25574.9820195,-21374.4944146,-14307.3783824,-10163.4293512,-8932.97024215,-7153.73947532,-6204.54998589,-5195.58962662,-4983.62936289,-4247.3315192,-4188.24977253,-3939.48149759,-3491.44665667,-3268.37675593,-2508.36777943,-1937.06909531,-1694.39069073,-1591.6159973,-1536.76961982,-1431.88610619,-1397.09325425,-1322.54731924,-1275.48433434,-1275.48433434,-1275.48433434,-1275.48433434,-1249.54527536,-1249.54527536,-1249.54527536,-1244.00287026,-1244.00287026,-1244.00287026,-1244.00287026,-1241.06796072,-1234.33893119,-1234.33893119,-1234.33893119,-1234.33893119,-1234.33893119,-1231.2905645,-1231.2905645,-1231.2905645,-1217.24818513,-1217.24818513,-1217.24818513,-1217.24818513,-1217.24818513,-1217.24818513,-1217.24818513,-1217.24818513,-1217.24818513,-1217.24818513,-1217.24818513,-1217.24818513,-1217.24818513,-1217.24818513,-1217.24818513,-1217.24818513,-1217.24818513,-1217.24818513,-1217.24818513,-1207.70296444,-1207.70296444,-1207.70296444,-1207.70296444,-1207.70296444,-1207.70296444,-1207.70296444,-1207.70296444,-1207.70296444,-1207.70296444,-1207.70296444,-1207.70296444,-1207.70296444,-1207.70296444,-1207.70296444,-1207.70296444,-1202.96331599,-1202.96331599,-1202.96331599,-1202.96331599,-1202.96331599,-1202.96331599,-1202.96331599,-1202.96331599,-1202.96331599,-1202.96331599,-1202.96331599,-1202.96331599,-1202.96331599,-1202.96331599,-1202.96331599,-1202.96331599,-1202.96331599,-1202.96331599
"
"
1
100,200,300,400,500,600,700,800,900,1000,1100,1200,1300,1400,1500,1600,1700,1800,1900,2000,2100,2200,2300,2400,2500,2600,2700,2800,2900,3000,3100,3200,3300,3400,3500,3600,3700,3800,3900,4000,4100,4200,4300,4400,4500,4600,4700,4800,4900,5000,5100,5200,5300,5400,5500,5600,5700,5800,5900,6000,6100,6200,6300,6400,6500,6600,6700,6800,6900,7000,7100,7200,7300,7400,7500,7600,7700,7800,7900,8000,8100,8200,8300,8400,8500,8600,8700,8800,8900,9000,9100,9200,9300,9400,9500,9600,9700,9800,9900,10000
-412777.540284,-354767.323704,-240605.165804,-170530.660574,-120123.467412,-83635.9822512,-57641.7534161,-40739.3780079,-30755.0929482,-23250.7751429,-17660.9310485,-13187.9572224,-10612.5547148,-8559.13878023,-7198.46776456,-6189.30697923,-5447.93669993,-4688.97378871,-4035.57493888,-3417.26392974,-2899.52934802,-2532.26660781,-2177.11464849,-2036.83137611,-1719.34330329,-1434.07071162,-1134.25745194,-958.544362722,-808.628845065,-789.142684147,-753.003714559,-709.132040754,-685.595936186,-657.941976602,-608.234428847,-623.617808882,-640.994506536,-601.900622321,-599.22773938,-624.238113066,-608.766005051,-639.55571983,-598.37959615,-598.762440507,-631.263042742,-603.838775786,-599.48349266,-613.051950772,-612.328824755,-609.00494601,-602.049905386,-597.138717021,-617.810825683,-595.804955152,-617.371039534,-613.995470532,-602.265363135,-582.120217043,-591.06235761,-620.383972312,-590.126212428,-597.95906559,-582.246870545,-597.408444116,-596.894032653,-593.286552689,-577.892531042,-582.242843388,-599.193486809,-615.842015159,-588.769466909,-631.498252623,-606.978726462,-601.190087126,-584.854335299,-588.765640513,-615.860879725,-575.782383465,-612.088176762,-592.757864091,-592.600254573,-581.483079989,-574.231850842,-619.095900783,-611.965702003,-597.016811436,-617.980445723,-577.78992348,-597.009834435,-636.358243337,-583.12791383,-587.711110716,-588.343214164,-579.294571962,-608.857182799,-585.527244836,-631.166515468,-583.578471238,-620.289404442,-586.732524505
-191983.93199,-147886.808957,-90379.8081028,-62582.4682879,-48376.928936,-22832.8879895,-22832.8879895,-20078.3028998,-13759.7628905,-11238.4776678,-9614.6254343,-7371.91669555,-5905.80780896,-5543.49804909,-4836.26895403,-4122.81520454,-3873.89701024,-3278.47447399,-2404.73247117,-2194.04143685,-1909.53304096,-1564.22900436,-1486.60695768,-1215.01132676,-1076.66911921,-770.089771996,-657.281821227,-657.281821227,-613.744566106,-608.837544407,-608.837544407,-592.000016761,-565.449410215,-565.121527437,-543.004534286,-543.004534286,-543.004534286,-543.004534286,-543.004534286,-543.004534286,-542.774022049,-542.774022049,-542.774022049,-542.774022049,-542.774022049,-542.774022049,-539.711317182,-539.711317182,-539.711317182,-539.711317182,-539.711317182,-539.711317182,-539.711317182,-533.415804225,-533.415804225,-533.415804225,-533.415804225,-533.415804225,-533.415804225,-533.415804225,-533.415804225,-533.415804225,-533.415804225,-525.204873463,-525.204873463,-525.204873463,-525.204873463,-525.204873463,-525.204873463,-525.204873463,-525.204873463,-525.204873463,-525.204873463,-525.204873463,-525.204873463,-525.204873463,-525.204873463,-525.204873463,-525.204873463,-525.204873463,-525.204873463,-525.204873463,-525.204873463,-525.204873463,-525.204873463,-525.204873463,-525.204873463,-525.204873463,-525.204873463,-525.204873463,-525.204873463,-525.204873463,-525.204873463,-525.204873463,-525.204873463,-525.204873463,-525.204873463,-525.204873463,-525.204873463,-525.204873463
"
"
2
