0
100,200,300,400,500,600,700,800,900,1000,1100,1200,1300,1400,1500,1600,1700,1800,1900,2000,2100,2200,2300,2400,2500,2600,2700,2800,2900,3000,3100,3200,3300,3400,3500,3600,3700,3800,3900,4000,4100,4200,4300,4400,4500,4600,4700,4800,4900,5000,5100,5200,5300,5400,5500,5600,5700,5800,5900,6000,6100,6200,6300,6400,6500,6600,6700,6800,6900,7000,7100,7200,7300,7400,7500,7600,7700,7800,7900,8000,8100,8200,8300,8400,8500,8600,8700,8800,8900,9000,9100,9200,9300,9400,9500,9600,9700,9800,9900,10000
-566.0018443672667,-532.349118682,-485.673166923,-434.788201942,-397.474611575,-366.987224752,-334.695890883,-305.469602301,-283.278611848,-256.630748362,-245.285459012,-229.82028796,-210.934514359,-196.471609325,-186.838060939,-178.512599888,-165.713997186,-154.814822376,-148.270632822,-156.237478354,-147.466370977,-143.488869913,-133.04660633,-132.366382847,-134.989533905,-134.226382067,-131.722078075,-131.440977515,-129.083501317,-129.314252394,-127.126449434,-128.341359916,-124.151657327,-129.406518121,-131.323953662,-127.225779106,-126.271408747,-127.305732924,-131.181790493,-132.608222502,-130.979730877,-123.330622467,-122.751724601,-126.151847097,-126.260384262,-132.944330621,-133.784059317,-139.315711607,-131.59861647,-126.101459698,-125.789968467,-124.984720524,-128.316441932,-122.946494836,-123.531757205,-125.145600619,-126.255683517,-123.559249547,-124.741210575,-126.12248996,-133.864100184,-124.750055117,-127.773853246,-126.379039659,-126.970115031,-132.418363324,-128.255438692,-126.2972856,-129.855227177,-127.929146973,-131.661670549,-125.80633062,-123.731455233,-133.982453403,-126.610377969,-129.283036389,-130.498873106,-127.251465676,-130.232912833,-129.834507355,-126.057011882,-130.696211704,-127.922056534,-127.998506013,-128.189148702,-126.460855818,-131.449980944,-133.040053937,-126.892837756,-125.133822092,-126.344387959,-128.139426813,-127.687968288,-130.244366388,-125.380474602,-125.978003006,-121.794152225,-125.040859966,-124.760679251,-128.001195532
-379.83392576038415,-359.134477922,-355.775237144,-325.130594304,-301.384839764,-260.569935912,-233.135358121,-233.135358121,-198.197845125,-172.536752383,-168.87626551,-162.157285879,-157.695862889,-138.920464662,-138.920464662,-136.957415761,-131.568854743,-130.781338567,-125.683874121,-120.408694744,-120.408694744,-118.80858807,-117.711457488,-117.52843939,-115.639857365,-116.177447856,-112.721575383,-112.721575383,-112.721575383,-114.833050814,-115.545267963,-115.586940703,-115.586940703,-115.298139416,-115.189827454,-114.350680636,-115.189827454,-113.310874215,-113.310874215,-113.310874215,-113.310874215,-113.310874215,-113.167090099,-113.56472403,-113.323194249,-113.152314447,-113.152314447,-113.152314447,-114.476564436,-113.48359249,-111.165023396,-113.948111362,-113.53863637,-114.848939401,-115.187489259,-111.021265742,-113.564539121,-113.564539121,-113.911277719,-114.59388158,-113.981415957,-114.136719332,-111.770992413,-114.33105202,-113.296696516,-111.599402022,-111.599402022,-113.296696516,-113.296696516,-113.296696516,-113.296696516,-113.093161163,-113.991457315,-113.991457315,-112.720021842,-112.720021842,-114.206518238,-114.17679145,-112.951109899,-112.951109899,-112.951109899,-112.951109899,-112.951109899,-113.029121493,-112.326605648,-112.326605648,-112.326605648,-112.326605648,-115.070232003,-115.287216245,-114.44133455,-115.287216245,-112.821782325,-112.821782325,-113.977936509,-113.977936509,-114.53847373,-114.456693504,-114.456693504,-114.212905945
"
"
1
100,200,300,400,500,600,700,800,900,1000,1100,1200,1300,1400,1500,1600,1700,1800,1900,2000,2100,2200,2300,2400,2500,2600,2700,2800,2900,3000,3100,3200,3300,3400,3500,3600,3700,3800,3900,4000,4100,4200,4300,4400,4500,4600,4700,4800,4900,5000,5100,5200,5300,5400,5500,5600,5700,5800,5900,6000,6100,6200,6300,6400,6500,6600,6700,6800,6900,7000,7100,7200,7300,7400,7500,7600,7700,7800,7900,8000,8100,8200,8300,8400,8500,8600,8700,8800,8900,9000,9100,9200,9300,9400,9500,9600,9700,9800,9900,10000
-574.360060741837,-548.843051379,-505.638332184,-467.349863422,-425.18842834,-382.235630067,-342.521119036,-324.847294285,-298.061083292,-271.701186053,-249.052007581,-229.706359158,-211.983084902,-194.68900954,-180.037919013,-174.606615929,-163.224129241,-157.117438746,-162.031221022,-154.854484993,-147.306213457,-139.331684974,-149.787734628,-143.354240404,-140.008726402,-135.130378281,-135.105223815,-127.123971018,-132.196736064,-127.288887902,-128.589910003,-129.506107964,-133.813279348,-128.600872236,-125.306026907,-131.36722588,-126.870136721,-128.698685893,-128.765226402,-129.070437149,-131.408989065,-127.168442609,-121.786298622,-125.500920811,-128.942626786,-123.623684325,-129.992120665,-129.22000569,-124.45184232,-125.785767378,-126.448966546,-126.753803936,-125.471446538,-125.965852088,-121.191262693,-127.338857016,-126.608871018,-130.672065523,-124.361687145,-136.619879053,-123.206565422,-123.803506153,-123.270151655,-122.792641184,-127.915920284,-123.986185003,-122.794719389,-124.689575218,-124.682121298,-129.767466344,-128.966772132,-126.732094794,-131.703328511,-126.431478444,-122.929185536,-125.781331345,-124.843864827,-129.610632454,-126.753505981,-131.341950202,-128.587918027,-124.887900185,-128.319156418,-129.524469316,-122.847264863,-131.522602334,-124.33898233,-122.581636507,-128.968373031,-125.838475953,-128.430635148,-127.169003409,-121.943165714,-126.256306198,-126.398778133,-129.217600449,-130.773035377,-124.077403435,-123.836180789,-128.904869724
-430.83793971542883,-391.940043793,-386.8001401,-343.224360977,-295.811086421,-270.214655568,-235.221477491,-243.079440982,-211.925503031,-179.384605567,-171.236620227,-155.791092413,-150.537859979,-149.22392256,-127.380973212,-138.752244447,-132.813600802,-125.684399235,-127.999440507,-122.681834428,-123.346529997,-123.346529997,-119.268015963,-119.292418214,-117.936627219,-116.873597106,-116.873597106,-115.840300353,-113.764533341,-112.671000998,-113.764533341,-113.183450575,-113.764533341,-109.963838239,-109.963838239,-107.879514884,-112.221073941,-112.527191927,-112.527191927,-112.227994128,-112.840877287,-112.840877287,-111.765790964,-111.765790964,-112.683399499,-111.427919331,-111.427919331,-112.1726848,-112.1726848,-111.281797141,-111.281797141,-110.374016355,-112.1726848,-112.772090781,-112.772090781,-112.697294847,-111.866141822,-110.772440428,-112.466227152,-112.553548878,-111.888195221,-111.475303729,-112.37904823,-112.37904823,-111.771307702,-112.344572701,-110.417706034,-112.344572701,-112.344572701,-109.972845938,-107.842614465,-111.146104005,-111.146104005,-111.146104005,-112.911403742,-109.347620799,-111.123913948,-110.371826357,-110.371826357,-110.371826357,-108.602903712,-108.602903712,-108.602903712,-108.602903712,-108.602903712,-110.579859827,-111.145429689,-111.145429689,-111.145429689,-111.563353596,-111.563353596,-112.408816639,-112.408816639,-112.016687012,-112.547000798,-112.127286896,-112.74479963,-109.295612105,-109.295612105,-113.884724025
"
"
2
